,0.0_f1-score,0.0_precision,0.0_recall,0.0_support,0_f1-score,0_precision,0_recall,0_support,1.0_f1-score,1.0_precision,1.0_recall,1.0_support,1_f1-score,1_precision,1_recall,1_support,auroc,best_profit,best_threshold,f1_score,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,model_type,params,precision,recall,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
0,0.9543726235741445,0.9471698113207547,0.9616858237547893,261.0,,,,,0.5555555555555556,0.6,0.5172413793103449,29.0,,,,,0.8586339014400846,0.3879310344827586,0.375,0.5555555555555556,0.7549640895648501,0.7735849056603774,0.7394636015325671,290,0.9172413793103448,0.9172413793103448,0.9172413793103448,290,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.6,0.5172413793103449,0.9144909167722856,0.9124528301886793,0.9172413793103448,290
0,0.9461077844311376,0.9115384615384615,0.983402489626556,241.0,,,,,0.34146341463414637,0.6363636363636364,0.23333333333333334,30.0,,,,,0.8201936376210235,0.18333333333333332,0.125,0.34146341463414637,0.643785599532642,0.7739510489510489,0.6083679114799446,271,0.9003690036900369,0.9003690036900369,0.9003690036900369,271,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.001}",0.6363636363636364,0.23333333333333334,0.8791729833465999,0.8810763037700307,0.9003690036900369,271
0,0.9373737373737374,0.9133858267716536,0.9626556016597511,241.0,,,,,0.3404255319148936,0.47058823529411764,0.26666666666666666,30.0,,,,,0.8058782849239281,0.15416666666666667,0.525,0.3404255319148936,0.6388996346443155,0.6919870310328856,0.6146611341632089,271,0.8856088560885609,0.8856088560885609,0.8856088560885609,271,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.47058823529411764,0.26666666666666666,0.8712909102011717,0.8643676432132548,0.8856088560885609,271
0,0.9136842105263158,0.9273504273504274,0.9004149377593361,241.0,,,,,0.3880597014925374,0.35135135135135137,0.43333333333333335,30.0,,,,,0.7412171507607193,0.13333333333333333,0.75,0.3880597014925374,0.6508719560094266,0.6393508893508894,0.6668741355463348,271,0.8487084870848709,0.8487084870848709,0.8487084870848709,271,naive_bayes,{'nb__alpha': 0.75},0.35135135135135137,0.43333333333333335,0.8554969955041263,0.8635866919999762,0.8487084870848709,271
0,0.9401709401709402,0.9691629955947136,0.9128630705394191,241.0,,,,,0.6216216216216216,0.5227272727272727,0.7666666666666667,30.0,,,,,0.9250345781466113,0.5041666666666667,0.225,0.6216216216216216,0.7808962808962809,0.7459451341609932,0.8397648686030429,271,0.8966789667896679,0.8966789667896679,0.8966789667896679,271,logistic_regression,"{'lr__C': 78.47599703514607, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.5227272727272727,0.7666666666666667,0.9049071779699085,0.9197420668640006,0.8966789667896679,271
0,0.944558521560575,0.9349593495934959,0.9543568464730291,241.0,,,,,0.509090909090909,0.56,0.4666666666666667,30.0,,,,,0.8786998616874135,0.32916666666666666,0.35000000000000003,0.509090909090909,0.726824715325742,0.747479674796748,0.7105117565698479,271,0.9003690036900369,0.9003690036900369,0.9003690036900369,271,xgboost,,0.56,0.4666666666666667,0.8963517747927152,0.8934509345093451,0.9003690036900369,271
0,0.9447852760736196,0.9314516129032258,0.9585062240663901,241.0,,,,,0.49056603773584906,0.5652173913043478,0.43333333333333335,30.0,,,,,0.8714384508990318,0.30833333333333335,0.5,0.49056603773584906,0.7176756569047343,0.7483345021037868,0.6959197786998617,271,0.9003690036900369,0.9003690036900369,0.9003690036900369,271,adaboost,,0.5652173913043478,0.43333333333333335,0.8945027035639034,0.8909090791468924,0.9003690036900369,271
0,0.9418837675350701,0.9108527131782945,0.975103734439834,241.0,,,,,0.32558139534883723,0.5384615384615384,0.23333333333333334,30.0,,,,,0.7717150760719226,0.15833333333333333,0.2,0.32558139534883723,0.6337325814419537,0.7246571258199165,0.6042185338865836,271,0.8929889298892989,0.8929889298892989,0.8929889298892989,271,gradientboost,,0.5384615384615384,0.23333333333333334,0.8736584126805055,0.8696285978959969,0.8929889298892989,271
0,0.941908713692946,0.941908713692946,0.941908713692946,241.0,,,,,0.5333333333333333,0.5333333333333333,0.5333333333333333,30.0,,,,,0.8785615491009682,0.35833333333333334,0.325,0.5333333333333333,0.7376210235131397,0.7376210235131397,0.7376210235131397,271,0.8966789667896679,0.8966789667896679,0.8966789667896679,271,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.5333333333333333,0.5333333333333333,0.8966789667896679,0.8966789667896679,0.8966789667896679,271
0,0.928030303030303,0.9459459459459459,0.9107806691449815,269.0,,,,,0.4571428571428572,0.4,0.5333333333333333,30.0,,,,,0.8182156133828996,0.23333333333333334,0.1,0.4571428571428572,0.69258658008658,0.672972972972973,0.7220570012391574,299,0.8729096989966555,0.8729096989966555,0.8729096989966555,299,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.001}",0.4,0.5333333333333333,0.8807840710014623,0.8911687607339782,0.8729096989966555,299
0,0.9547920433996383,0.9295774647887324,0.9814126394052045,269.0,,,,,0.4444444444444444,0.6666666666666666,0.3333333333333333,30.0,,,,,0.8141883519206939,0.2708333333333333,0.525,0.4444444444444444,0.6996182439220413,0.7981220657276995,0.6573729863692689,299,0.9163879598662207,0.9163879598662207,0.9163879598662207,299,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.6666666666666666,0.3333333333333333,0.9035865986884148,0.9031984549437091,0.9163879598662207,299
0,0.9271028037383177,0.9323308270676691,0.9219330855018587,269.0,,,,,0.380952380952381,0.36363636363636365,0.4,30.0,,,,,0.7431226765799257,0.1375,0.8500000000000001,0.380952380952381,0.6540275923453494,0.6479835953520163,0.6609665427509294,299,0.8695652173913043,0.8695652173913043,0.8695652173913043,299,naive_bayes,{'nb__alpha': 0.75},0.36363636363636365,0.4,0.8723051024554479,0.8752711819073375,0.8695652173913043,299
0,0.9449715370018975,0.9651162790697675,0.9256505576208178,269.0,,,,,0.5915492957746479,0.5121951219512195,0.7,30.0,,,,,0.8697645600991326,0.45,0.30000000000000004,0.5915492957746479,0.7682604163882727,0.7386557005104935,0.8128252788104089,299,0.903010033444816,0.903010033444816,0.903010033444816,299,logistic_regression,"{'lr__C': 78.47599703514607, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.5121951219512195,0.7,0.9095111114607018,0.919672684710047,0.903010033444816,299
0,0.962962962962963,0.959409594095941,0.966542750929368,269.0,,,,,0.6551724137931035,0.6785714285714286,0.6333333333333333,30.0,,,,,0.9094175960346964,0.5208333333333334,0.325,0.6551724137931035,0.8090676883780332,0.8189905113336848,0.7999380421313507,299,0.9331103678929766,0.9331103678929766,0.9331103678929766,299,xgboost,,0.6785714285714286,0.6333333333333333,0.9320809680629771,0.9312318517356218,0.9331103678929766,299
0,0.9502762430939227,0.9416058394160584,0.9591078066914498,269.0,,,,,0.509090909090909,0.56,0.4666666666666667,30.0,,,,,0.858364312267658,0.32916666666666666,0.5,0.509090909090909,0.7296835760924159,0.7508029197080293,0.7128872366790582,299,0.9096989966555183,0.9096989966555183,0.9096989966555183,299,adaboost,,0.56,0.4666666666666667,0.906010156070209,0.9033176281034104,0.9096989966555183,299
0,0.9122137404580152,0.9372549019607843,0.8884758364312267,269.0,,,,,0.3783783783783784,0.3181818181818182,0.4666666666666667,30.0,,,,,0.793370508054523,0.09166666666666666,0.15000000000000002,0.3783783783783784,0.6452960594181968,0.6277183600713012,0.6775712515489467,299,0.8461538461538461,0.8461538461538461,0.8461538461538461,299,gradientboost,,0.3181818181818182,0.4666666666666667,0.8586516639951752,0.8751405457287811,0.8461538461538461,299
0,0.9541284403669724,0.9420289855072463,0.966542750929368,269.0,,,,,0.5283018867924527,0.6086956521739131,0.4666666666666667,30.0,,,,,0.8613382899628252,0.3541666666666667,0.45,0.5283018867924527,0.7412151635797126,0.7753623188405797,0.7166047087980174,299,0.9163879598662207,0.9163879598662207,0.9163879598662207,299,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.6086956521739131,0.4666666666666667,0.9114033681019705,0.9085841694537345,0.9163879598662207,299
0,0.8834080717488789,0.9516908212560387,0.8242677824267782,239.0,,,,,0.46938775510204084,0.35384615384615387,0.696969696969697,33.0,,,,,0.8290858374540383,0.2196969696969697,0.1,0.46938775510204084,0.6763979134254599,0.6527684875510963,0.7606187396982376,272,0.8088235294117648,0.8088235294117647,0.8088235294117647,272,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.001}",0.35384615384615387,0.696969696969697,0.8331776656851081,0.8791581961658688,0.8088235294117647,272
0,0.8937093275488069,0.9279279279279279,0.8619246861924686,239.0,,,,,0.40963855421686746,0.34,0.5151515151515151,33.0,,,,,0.8067706352225181,0.14015151515151514,0.2,0.40963855421686746,0.6516739408828371,0.6339639639639639,0.688538100671992,272,0.8198529411764706,0.8198529411764706,0.8198529411764706,272,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.34,0.5151515151515151,0.8349801528430937,0.856598436671966,0.8198529411764706,272
0,0.904862579281184,0.9145299145299145,0.895397489539749,239.0,,,,,0.3661971830985915,0.34210526315789475,0.3939393939393939,33.0,,,,,0.7828071510079878,0.10984848484848485,0.65,0.3661971830985915,0.6355298811898877,0.6283175888439047,0.6446684417395714,272,0.8345588235294117,0.8345588235294118,0.8345588235294118,272,naive_bayes,{'nb__alpha': 0.75},0.34210526315789475,0.3939393939393939,0.8395097922443253,0.8450813355031621,0.8345588235294118,272
0,0.9358974358974358,0.9563318777292577,0.9163179916317992,239.0,,,,,0.6052631578947368,0.5348837209302325,0.696969696969697,33.0,,,,,0.899961962723469,0.4696969696969697,0.2,0.6052631578947368,0.7705802968960863,0.7456077993297451,0.8066438443007481,272,0.8897058823529411,0.8897058823529411,0.8897058823529411,272,logistic_regression,"{'lr__C': 78.47599703514607, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.5348837209302325,0.696969696969697,0.8957837183456379,0.9052002998823171,0.8897058823529411,272
0,0.9050772626931567,0.9579439252336449,0.8577405857740585,239.0,,,,,0.5274725274725275,0.41379310344827586,0.7272727272727273,33.0,,,,,0.8691517687333586,0.3409090909090909,0.1,0.5274725274725275,0.7162748950828421,0.6858685143409604,0.7925066565233929,272,0.8419117647058824,0.8419117647058824,0.8419117647058824,272,xgboost,,0.41379310344827586,0.7272727272727273,0.859264923493595,0.8919256270023318,0.8419117647058824,272
0,0.9352226720647773,0.9058823529411765,0.9665271966527197,239.0,,,,,0.36,0.5294117647058824,0.2727272727272727,33.0,,,,,0.8403702294915684,0.18181818181818182,0.5,0.36,0.6476113360323886,0.7176470588235294,0.6196272346899963,272,0.8823529411764706,0.8823529411764706,0.8823529411764706,272,adaboost,,0.5294117647058824,0.2727272727272727,0.8654346272922124,0.8602076124567474,0.8823529411764706,272
0,0.9208333333333333,0.91701244813278,0.9246861924686193,239.0,,,,,0.40625,0.41935483870967744,0.3939393939393939,33.0,,,,,0.7868010650437428,0.1893939393939394,0.15000000000000002,0.40625,0.6635416666666667,0.6681836434212287,0.6593127932040066,272,0.8602941176470589,0.8602941176470589,0.8602941176470589,272,gradientboost,,0.41935483870967744,0.3939393939393939,0.8584022671568627,0.8566348705189478,0.8602941176470589,272
0,0.9017857142857143,0.9665071770334929,0.8451882845188284,239.0,,,,,0.5416666666666666,0.4126984126984127,0.7878787878787878,33.0,,,,,0.8642069227843286,0.36742424242424243,0.2,0.5416666666666666,0.7217261904761905,0.6896027948659528,0.8165335361988082,272,0.8382352941176471,0.8382352941176471,0.8382352941176471,272,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.4126984126984127,0.7878787878787878,0.8580948004201681,0.8993171431251926,0.8382352941176471,272
0,0.9404761904761905,0.9330708661417323,0.948,250.0,,,,,0.4444444444444445,0.48,0.41379310344827586,29.0,,,,,0.8240000000000001,0.24568965517241378,0.125,0.4444444444444445,0.6924603174603174,0.7065354330708662,0.6808965517241379,279,0.8924731182795699,0.8924731182795699,0.8924731182795699,279,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.001}",0.48,0.41379310344827586,0.8889173351538943,0.8859774786216239,0.8924731182795699,279
0,0.9485714285714286,0.9054545454545454,0.996,250.0,,,,,0.18181818181818182,0.75,0.10344827586206896,29.0,,,,,0.7252413793103448,0.09051724137931035,0.6000000000000001,0.18181818181818182,0.5651948051948052,0.8277272727272726,0.5497241379310345,279,0.9032258064516129,0.9032258064516129,0.9032258064516129,279,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.75,0.10344827586206896,0.8688730624214497,0.8892961876832844,0.9032258064516129,279
0,0.9418837675350701,0.9437751004016064,0.94,250.0,,,,,0.5084745762711865,0.5,0.5172413793103449,29.0,,,,,0.788,0.3232758620689655,0.8250000000000001,0.5084745762711865,0.7251791719031283,0.7218875502008032,0.7286206896551723,279,0.8960573476702509,0.8960573476702509,0.8960573476702509,279,naive_bayes,{'nb__alpha': 0.75},0.5,0.5172413793103449,0.8968340666510105,0.8976479394279627,0.8960573476702509,279
0,0.9285714285714286,0.9778761061946902,0.884,250.0,,,,,0.5853658536585366,0.4528301886792453,0.8275862068965517,29.0,,,,,0.9068965517241379,0.4525862068965517,0.17500000000000002,0.5853658536585366,0.7569686411149825,0.7153531474369678,0.8557931034482759,279,0.8781362007168457,0.8781362007168458,0.8781362007168458,279,logistic_regression,"{'lr__C': 78.47599703514607, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.4528301886792453,0.8275862068965517,0.8928977308206262,0.9233014409332282,0.8781362007168458,279
0,0.9311740890688259,0.9426229508196722,0.92,250.0,,,,,0.46875000000000006,0.42857142857142855,0.5172413793103449,29.0,,,,,0.864206896551724,0.25862068965517243,0.25,0.46875000000000006,0.699962044534413,0.6855971896955504,0.7186206896551725,279,0.8781362007168457,0.8781362007168458,0.8781362007168458,279,xgboost,,0.42857142857142855,0.5172413793103449,0.883108502749844,0.8891910721630446,0.8781362007168458,279
0,0.9407114624505929,0.9296875,0.952,250.0,,,,,0.4230769230769231,0.4782608695652174,0.3793103448275862,29.0,,,,,0.7913103448275862,0.22413793103448276,0.5,0.4230769230769231,0.681894192763758,0.7039741847826086,0.6656551724137931,279,0.8924731182795699,0.8924731182795699,0.8924731182795699,279,adaboost,,0.4782608695652174,0.3793103448275862,0.8869071554906057,0.8827650187003273,0.8924731182795699,279
0,0.9461538461538462,0.9111111111111111,0.984,250.0,,,,,0.26315789473684215,0.5555555555555556,0.1724137931034483,29.0,,,,,0.7944827586206896,0.1206896551724138,0.225,0.26315789473684215,0.6046558704453442,0.7333333333333334,0.5782068965517242,279,0.899641577060932,0.899641577060932,0.899641577060932,279,gradientboost,,0.5555555555555556,0.1724137931034483,0.8751614354330823,0.8741537236160892,0.899641577060932,279
0,0.918918918918919,0.9567099567099567,0.884,250.0,,,,,0.49350649350649356,0.3958333333333333,0.6551724137931034,29.0,,,,,0.8728275862068965,0.2801724137931034,0.275,0.49350649350649356,0.7062127062127063,0.676271645021645,0.7695862068965518,279,0.8602150537634409,0.8602150537634409,0.8602150537634409,279,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.3958333333333333,0.6551724137931034,0.8747004230875198,0.8984109528464367,0.8602150537634409,279
0,,,,,0.9264305177111717,0.9550561797752809,0.8994708994708994,378.0,,,,,0.6447368421052632,0.5632183908045977,0.7538461538461538,65.0,0.911965811965812,0.5346153846153846,0.2,0.6447368421052632,0.7855836799082174,0.7591372852899393,0.8266585266585267,443,0.8781038374717833,0.8781038374717833,0.8781038374717833,443,xgboost,,0.5632183908045977,0.7538461538461538,0.8850984885590631,0.8975630504680701,0.8781038374717833,443
0,,,,,0.9278350515463917,0.9045226130653267,0.9523809523809523,378.0,,,,,0.4909090909090909,0.6,0.4153846153846154,65.0,0.8831094831094831,0.31153846153846154,0.5,0.4909090909090909,0.7093720712277413,0.7522613065326633,0.6838827838827839,443,0.873589164785553,0.873589164785553,0.873589164785553,443,adaboost,,0.6,0.4153846153846154,0.8637262762835823,0.8598409655500983,0.873589164785553,443
0,,,,,0.9212903225806451,0.8992443324937027,0.9444444444444444,378.0,,,,,0.45045045045045046,0.5434782608695652,0.38461538461538464,65.0,0.778958078958079,0.26346153846153847,0.275,0.45045045045045046,0.6858703865155478,0.721361296681634,0.6645299145299145,443,0.8623024830699775,0.8623024830699775,0.8623024830699775,443,gradientboost,,0.5434782608695652,0.38461538461538464,0.8522054654960795,0.8470438930906127,0.8623024830699775,443
0,,,,,0.9491094147582696,0.9142156862745098,0.9867724867724867,378.0,,,,,0.6,0.8571428571428571,0.46153846153846156,65.0,0.8413105413105413,0.4326923076923077,0.525,0.6,0.7745547073791348,0.8856792717086834,0.7241554741554741,443,0.909706546275395,0.909706546275395,0.909706546275395,443,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.8571428571428571,0.46153846153846156,0.8978856857305325,0.9058415691332966,0.909706546275395,443
0,0.9068825910931174,0.9333333333333333,0.8818897637795275,254.0,,,,,0.4390243902439025,0.375,0.5294117647058824,34.0,,,,,0.8073182028716999,0.19852941176470587,0.1,0.4390243902439025,0.67295349066851,0.6541666666666667,0.705650764242705,288,0.8402777777777778,0.8402777777777778,0.8402777777777778,288,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.01}",0.375,0.5294117647058824,0.8516493312706407,0.8674189814814814,0.8402777777777778,288
0,0.8811475409836066,0.9188034188034188,0.8464566929133859,254.0,,,,,0.34090909090909094,0.2777777777777778,0.4411764705882353,34.0,,,,,0.7266095414543771,0.011029411764705883,0.1,0.34090909090909094,0.6110283159463488,0.5982905982905983,0.6438165817508106,288,0.7986111111111112,0.7986111111111112,0.7986111111111112,288,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.2777777777777778,0.4411764705882353,0.8173693906275874,0.8431267806267806,0.7986111111111112,288
0,0.9068825910931174,0.9333333333333333,0.8818897637795275,254.0,,,,,0.4390243902439025,0.375,0.5294117647058824,34.0,,,,,0.7775590551181103,0.19852941176470587,0.45,0.4390243902439025,0.67295349066851,0.6541666666666667,0.705650764242705,288,0.8402777777777778,0.8402777777777778,0.8402777777777778,288,naive_bayes,{'nb__alpha': 0.75},0.375,0.5294117647058824,0.8516493312706407,0.8674189814814814,0.8402777777777778,288
0,0.9240246406570841,0.9656652360515021,0.8858267716535433,254.0,,,,,0.5842696629213483,0.4727272727272727,0.7647058823529411,34.0,,,,,0.8737841593330246,0.44485294117647056,0.2,0.5842696629213483,0.7541471517892162,0.7191962543893874,0.8252663270032422,288,0.8715277777777778,0.8715277777777778,0.8715277777777778,288,logistic_regression,"{'lr__C': 29.763514416313132, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.4727272727272727,0.7647058823529411,0.8839146780077265,0.907471170936836,0.8715277777777778,288
0,0.9117043121149898,0.9527896995708155,0.8740157480314961,254.0,,,,,0.5168539325842696,0.41818181818181815,0.6764705882352942,34.0,,,,,0.8422880963408986,0.3235294117647059,0.125,0.5168539325842696,0.7142791223496296,0.6854857588763168,0.7752431681333951,288,0.8506944444444444,0.8506944444444444,0.8506944444444444,288,xgboost,,0.41818181818181815,0.6764705882352942,0.8650900311981686,0.8896762691290588,0.8506944444444444,288
0,0.9330783938814532,0.9070631970260223,0.9606299212598425,254.0,,,,,0.339622641509434,0.47368421052631576,0.2647058823529412,34.0,,,,,0.8514358499305235,0.15441176470588236,0.5,0.339622641509434,0.6363505176954436,0.690373703776169,0.6126679018063919,288,0.8784722222222222,0.8784722222222222,0.8784722222222222,288,adaboost,,0.47368421052631576,0.2647058823529412,0.8630176453375342,0.8559004000086959,0.8784722222222222,288
0,0.9168356997971604,0.9456066945606695,0.889763779527559,254.0,,,,,0.5060240963855421,0.42857142857142855,0.6176470588235294,34.0,,,,,0.845414543770264,0.3088235294117647,0.125,0.5060240963855421,0.7114298980913513,0.687089061566049,0.7537054191755442,288,0.8576388888888888,0.8576388888888888,0.8576388888888888,288,gradientboost,,0.42857142857142855,0.6176470588235294,0.8683371077277333,0.8845678089924953,0.8576388888888888,288
0,0.9388560157790927,0.9407114624505929,0.937007874015748,254.0,,,,,0.5507246376811593,0.5428571428571428,0.5588235294117647,34.0,,,,,0.8615099583140343,0.38235294117647056,0.325,0.5507246376811593,0.744790326730126,0.7417843026538679,0.7479157017137563,288,0.8923611111111112,0.8923611111111112,0.8923611111111112,288,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.5428571428571428,0.5588235294117647,0.8930349503091978,0.8937425497208105,0.8923611111111112,288
0,0.9120654396728015,0.948936170212766,0.8779527559055118,254.0,,,,,0.45569620253164556,0.3673469387755102,0.6,30.0,,,,,0.8409448818897638,0.2125,0.15000000000000002,0.45569620253164556,0.6838808211022236,0.6581415544941381,0.7389763779527558,284,0.8485915492957746,0.8485915492957746,0.8485915492957746,284,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.01}",0.3673469387755102,0.6,0.863857421664933,0.8875006880186896,0.8485915492957746,284
0,0.9141716566866267,0.9271255060728745,0.9015748031496063,254.0,,,,,0.3582089552238806,0.32432432432432434,0.4,30.0,,,,,0.7120734908136482,0.0875,0.275,0.3582089552238806,0.6361903059552536,0.6257249151985994,0.6507874015748032,284,0.8485915492957746,0.8485915492957746,0.8485915492957746,284,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.32432432432432434,0.4,0.8554432023067591,0.863449324902253,0.8485915492957746,284
