,best_threshold,best_profit_ratio,best_profit,0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support,micro avg_precision,micro avg_recall,micro avg_f1-score,micro avg_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,recall,precision,f1_score,model_type,params,auroc
0,0.875,0.3275,131,0.8952702702702703,0.9742647058823529,0.9330985915492959,272,0.7307692307692307,0.38,0.5,50,0.8819875776397516,0.8819875776397516,0.8819875776397516,322,0.8130197505197505,0.6771323529411765,0.716549295774648,322,0.8697266305961957,0.8819875776397516,0.8658472574577903,322,0.38,0.7307692307692307,0.5,naive_bayes,{'nb__alpha': 0},0.7836764705882353
0,0.42500000000000004,0.395,158,0.911660777385159,0.9485294117647058,0.9297297297297297,272,0.6410256410256411,0.5,0.5617977528089888,50,0.8788819875776398,0.8788819875776398,0.8788819875776398,322,0.7763432092054001,0.7242647058823529,0.7457637412693592,322,0.8696366878883395,0.8788819875776398,0.8725974351768196,322,0.5,0.6410256410256411,0.5617977528089888,logistic_regression,"{'lr__C': 78.47599703514607, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.8346323529411765
0,0.17500000000000002,0.325,130,0.918918918918919,0.875,0.896421845574388,272,0.4603174603174603,0.58,0.5132743362831858,50,0.8291925465838509,0.8291925465838509,0.8291925465838509,322,0.6896181896181897,0.7275,0.7048480909287869,322,0.8477075123037857,0.8291925465838509,0.8369268907155055,322,0.58,0.4603174603174603,0.5132743362831858,gp,,0.7825735294117647
0,0.4,0.275,110,0.8992805755395683,0.9191176470588235,0.909090909090909,272,0.5,0.44,0.46808510638297873,50,0.84472049689441,0.84472049689441,0.84472049689441,322,0.6996402877697842,0.6795588235294118,0.6885880077369438,322,0.8372804861700701,0.84472049689441,0.8406117471797395,322,0.44,0.5,0.46808510638297873,xtree,"{'xtree__criterion': 'entropy', 'xtree__min_samples_leaf': 1, 'xtree__min_samples_split': 5}",0.8065073529411765
0,0.375,0.35,140,0.9097472924187726,0.9264705882352942,0.9180327868852459,272,0.5555555555555556,0.5,0.5263157894736842,50,0.860248447204969,0.860248447204969,0.860248447204969,322,0.7326514239871641,0.7132352941176471,0.722174288179465,322,0.8547485755145464,0.860248447204969,0.8572071661691648,322,0.5,0.5555555555555556,0.5263157894736842,xgboost,,0.8238602941176472
0,0.5,0.2625,105,0.8900343642611683,0.9522058823529411,0.9200710479573712,272,0.5806451612903226,0.36,0.4444444444444445,50,0.860248447204969,0.860248447204969,0.860248447204969,322,0.7353397627757454,0.6561029411764705,0.6822577462009078,322,0.841992562557621,0.860248447204969,0.8462159853000844,322,0.36,0.5806451612903226,0.4444444444444445,adaboost,,0.8027205882352941
0,0.225,0.36,144,0.9317269076305221,0.8529411764705882,0.8905950095969289,272,0.4520547945205479,0.66,0.5365853658536586,50,0.8229813664596274,0.8229813664596274,0.8229813664596275,322,0.691890851075535,0.7564705882352941,0.7135901877252937,322,0.857243660253197,0.8229813664596274,0.835624568021887,322,0.66,0.4520547945205479,0.5365853658536586,gradientboost,,0.8172426470588235
0,0.45,0.385,154,0.9136690647482014,0.9338235294117647,0.9236363636363637,272,0.5909090909090909,0.52,0.5531914893617023,50,0.8695652173913043,0.8695652173913043,0.8695652173913043,322,0.7522890778286462,0.7269117647058824,0.738413926499033,322,0.863551056388091,0.8695652173913043,0.8661138676309815,322,0.52,0.5909090909090909,0.5531914893617023,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.8277205882352942
0,0.4,0.5,200,0.9314079422382672,0.9416058394160584,0.9364791288566243,274,0.6595744680851063,0.62,0.6391752577319586,50,0.8919753086419753,0.8919753086419753,0.8919753086419753,324,0.7954912051616867,0.7808029197080292,0.7878271932942915,324,0.889458332029446,0.8919753086419753,0.8905989018312128,324,0.62,0.6595744680851063,0.6391752577319586,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",0.8906934306569343
0,0.45,0.3375,135,0.9148148148148149,0.9014598540145985,0.9080882352941176,274,0.5,0.54,0.5192307692307693,50,0.845679012345679,0.845679012345679,0.845679012345679,324,0.7074074074074075,0.7207299270072993,0.7136595022624435,324,0.8508001828989483,0.845679012345679,0.8480793670744651,324,0.54,0.5,0.5192307692307693,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.8107299270072992
0,0.35000000000000003,0.3825,153,0.9525862068965517,0.8065693430656934,0.8735177865612649,274,0.42391304347826086,0.78,0.5492957746478873,50,0.8024691358024691,0.8024691358024691,0.8024691358024691,324,0.6882496251874063,0.7932846715328468,0.7114067806045761,324,0.8710008421715069,0.8024691358024691,0.8234835254635214,324,0.78,0.42391304347826086,0.5492957746478873,naive_bayes,{'nb__alpha': 0},0.8388321167883211
0,0.225,0.4825,193,0.9423076923076923,0.8941605839416058,0.9176029962546816,274,0.546875,0.7,0.6140350877192983,50,0.8641975308641975,0.8641975308641975,0.8641975308641975,324,0.7445913461538461,0.7970802919708029,0.7658190419869899,324,0.881284128679962,0.8641975308641975,0.8707560967893447,324,0.7,0.546875,0.6140350877192983,logistic_regression,"{'lr__C': 78.47599703514607, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.8914598540145985
0,0.225,0.4825,193,0.9423076923076923,0.8941605839416058,0.9176029962546816,274,0.546875,0.7,0.6140350877192983,50,0.8641975308641975,0.8641975308641975,0.8641975308641975,324,0.7445913461538461,0.7970802919708029,0.7658190419869899,324,0.881284128679962,0.8641975308641975,0.8707560967893447,324,0.7,0.546875,0.6140350877192983,gp,,0.8857664233576642
0,0.25,0.34,136,0.9201520912547528,0.8832116788321168,0.9013035381750466,274,0.47540983606557374,0.58,0.5225225225225224,50,0.8364197530864198,0.8364197530864198,0.8364197530864198,324,0.6977809636601633,0.7316058394160584,0.7119130303487845,324,0.8515190271823487,0.8364197530864198,0.8428496777348422,324,0.58,0.47540983606557374,0.5225225225225224,xtree,"{'xtree__criterion': 'entropy', 'xtree__min_samples_leaf': 1, 'xtree__min_samples_split': 5}",0.8289416058394161
0,0.25,0.4325,173,0.9291044776119403,0.9087591240875912,0.9188191881918818,274,0.5535714285714286,0.62,0.5849056603773586,50,0.8641975308641975,0.8641975308641975,0.8641975308641975,324,0.7413379530916844,0.7643795620437956,0.7518624242846201,324,0.87115184658717,0.8641975308641975,0.8672893227884061,324,0.62,0.5535714285714286,0.5849056603773586,xgboost,,0.8760583941605841
0,0.5,0.2975,119,0.8945578231292517,0.9598540145985401,0.926056338028169,274,0.6333333333333333,0.38,0.4750000000000001,50,0.8703703703703703,0.8703703703703703,0.8703703703703703,324,0.7639455782312925,0.66992700729927,0.7005281690140845,324,0.8542454018644494,0.8703703703703703,0.8564488784559208,324,0.38,0.6333333333333333,0.4750000000000001,adaboost,,0.8654014598540145
0,0.17500000000000002,0.3975,159,0.9428571428571428,0.843065693430657,0.8901734104046244,274,0.45569620253164556,0.72,0.5581395348837209,50,0.8240740740740741,0.8240740740740741,0.8240740740740741,324,0.6992766726943942,0.7815328467153284,0.7241564726441727,324,0.8676779853995044,0.8240740740740741,0.8389336147995466,324,0.72,0.45569620253164556,0.5581395348837209,gradientboost,,0.8606569343065693
0,0.375,0.4875,195,0.9365671641791045,0.916058394160584,0.9261992619926199,274,0.5892857142857143,0.66,0.6226415094339622,50,0.8765432098765432,0.8765432098765432,0.8765432098765432,324,0.7629264392324093,0.788029197080292,0.7744203857132911,324,0.8829743478375318,0.8765432098765432,0.8793539298076418,324,0.66,0.5892857142857143,0.6226415094339622,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.8918248175182482
0,0.275,0.45,180,0.9360902255639098,0.8989169675090253,0.9171270718232044,277,0.5409836065573771,0.66,0.5945945945945946,50,0.8623853211009175,0.8623853211009175,0.8623853211009176,327,0.7385369160606434,0.7794584837545127,0.7558608332088995,327,0.8756763694467029,0.8623853211009175,0.8678101792806034,327,0.66,0.5409836065573771,0.5945945945945946,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",0.8638267148014441
0,0.45,0.305,122,0.9024390243902439,0.9350180505415162,0.9184397163120568,277,0.55,0.44,0.48888888888888893,50,0.8593272171253823,0.8593272171253823,0.8593272171253823,327,0.726219512195122,0.6875090252707581,0.7036643026004729,327,0.848549265309167,0.8593272171253823,0.8527591616601962,327,0.44,0.55,0.48888888888888893,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.8201805054151625
0,0.775,0.3075,123,0.9071428571428571,0.9169675090252708,0.9120287253141831,277,0.5106382978723404,0.48,0.49484536082474223,50,0.8501529051987767,0.8501529051987767,0.8501529051987767,327,0.7088905775075988,0.6984837545126354,0.7034370430694626,327,0.8465152486917078,0.8501529051987767,0.8482392200405684,327,0.48,0.5106382978723404,0.49484536082474223,naive_bayes,{'nb__alpha': 0},0.7974729241877255
0,0.225,0.445,178,0.9418604651162791,0.8772563176895307,0.9084112149532712,277,0.5072463768115942,0.7,0.5882352941176471,50,0.8501529051987767,0.8501529051987767,0.8501529051987767,327,0.7245534209639366,0.7886281588447653,0.7483232545354591,327,0.8754057115528716,0.8501529051987767,0.8594546521343684,327,0.7,0.5072463768115942,0.5882352941176471,logistic_regression,"{'lr__C': 78.47599703514607, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.8826714801444043
0,0.225,0.3275,131,0.917910447761194,0.8880866425992779,0.9027522935779815,277,0.4745762711864407,0.56,0.5137614678899083,50,0.8379204892966361,0.8379204892966361,0.837920489296636,327,0.6962433594738173,0.724043321299639,0.7082568807339449,327,0.8501223473675008,0.8379204892966361,0.8432735740538112,327,0.56,0.4745762711864407,0.5137614678899083,gp,,0.8464620938628159
0,0.225,0.375,150,0.93359375,0.8628158844765343,0.8968105065666042,277,0.4647887323943662,0.66,0.5454545454545454,50,0.8318042813455657,0.8318042813455657,0.8318042813455657,327,0.6991912411971831,0.7614079422382671,0.7211325260105748,327,0.861911025595469,0.8318042813455657,0.843086353491366,327,0.66,0.4647887323943662,0.5454545454545454,xtree,"{'xtree__criterion': 'entropy', 'xtree__min_samples_leaf': 1, 'xtree__min_samples_split': 5}",0.8628880866425993
0,0.17500000000000002,0.4025,161,0.9469387755102041,0.8375451263537906,0.8888888888888888,277,0.45121951219512196,0.74,0.5606060606060607,50,0.8226299694189603,0.8226299694189603,0.8226299694189603,327,0.699079143852663,0.7887725631768954,0.7247474747474747,327,0.8711407230155432,0.8226299694189603,0.8386927377753065,327,0.74,0.45121951219512196,0.5606060606060607,xgboost,,0.8787003610108303
0,0.5,0.2675,107,0.89419795221843,0.9458483754512635,0.9192982456140351,277,0.5588235294117647,0.38,0.4523809523809524,50,0.8593272171253823,0.8593272171253823,0.8593272171253823,327,0.7265107408150974,0.6629241877256318,0.6858395989974937,327,0.8429174594345362,0.8593272171253823,0.8479041640799246,327,0.38,0.5588235294117647,0.4523809523809524,adaboost,,0.8687364620938627
0,0.275,0.33,132,0.9081272084805654,0.927797833935018,0.9178571428571428,277,0.5454545454545454,0.48,0.5106382978723404,50,0.8593272171253823,0.8593272171253823,0.8593272171253823,327,0.7267908769675554,0.703898916967509,0.7142477203647416,327,0.8526726728496755,0.8593272171253823,0.8555912644190996,327,0.48,0.5454545454545454,0.5106382978723404,gradientboost,,0.8532851985559567
0,0.4,0.39,156,0.9178571428571428,0.927797833935018,0.9228007181328546,277,0.574468085106383,0.54,0.5567010309278351,50,0.8685015290519877,0.8685015290519877,0.8685015290519877,327,0.746162613981763,0.733898916967509,0.7397508745303448,327,0.8653511707239991,0.8685015290519877,0.8668221726886619,327,0.54,0.574468085106383,0.5567010309278351,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.8704693140794224
0,0.35000000000000003,0.5204081632653061,204,0.95,0.8981818181818182,0.9233644859813085,275,0.5625,0.7346938775510204,0.6371681415929205,49,0.8734567901234568,0.8734567901234568,0.8734567901234568,324,0.75625,0.8164378478664194,0.7802663137871144,324,0.8913966049382716,0.8734567901234568,0.8800817055028178,324,0.7346938775510204,0.5625,0.6371681415929205,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",0.9090166975881262
0,0.35000000000000003,0.35714285714285715,140,0.9390243902439024,0.84,0.8867562380038387,275,0.4358974358974359,0.6938775510204082,0.5354330708661417,49,0.8179012345679012,0.8179012345679012,0.8179012345679012,324,0.6874609130706691,0.7669387755102041,0.7110946544349902,324,0.8629342027038502,0.8179012345679012,0.8336240306280759,324,0.6938775510204082,0.4358974358974359,0.5354330708661417,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.8406679035250464
0,0.35000000000000003,0.3010204081632653,118,0.9404255319148936,0.8036363636363636,0.8666666666666667,275,0.39325842696629215,0.7142857142857143,0.5072463768115942,49,0.7901234567901234,0.7901234567901234,0.7901234567901234,324,0.6668419794405929,0.758961038961039,0.6869565217391305,324,0.8576749512282225,0.7901234567901234,0.8123098944354983,324,0.7142857142857143,0.39325842696629215,0.5072463768115942,naive_bayes,{'nb__alpha': 0},0.8444155844155843
0,0.375,0.5943877551020408,233,0.9458483754512635,0.9527272727272728,0.9492753623188406,275,0.723404255319149,0.6938775510204082,0.7083333333333333,49,0.9135802469135802,0.9135802469135802,0.9135802469135802,324,0.8346263153852063,0.8233024118738405,0.8288043478260869,324,0.9122071350609129,0.9135802469135802,0.9128365986759707,324,0.6938775510204082,0.723404255319149,0.7083333333333333,logistic_regression,"{'lr__C': 78.47599703514607, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.9154359925788498
0,0.325,0.5382653061224489,211,0.9473684210526315,0.9163636363636364,0.9316081330868761,275,0.603448275862069,0.7142857142857143,0.6542056074766354,49,0.8858024691358025,0.8858024691358025,0.8858024691358025,324,0.7754083484573502,0.8153246753246753,0.7929068702817557,324,0.8953558065022069,0.8858024691358025,0.8896552819915002,324,0.7142857142857143,0.603448275862069,0.6542056074766354,gp,,0.9217439703153989
0,0.25,0.3163265306122449,124,0.9409282700421941,0.8109090909090909,0.8710937500000001,275,0.40229885057471265,0.7142857142857143,0.5147058823529412,49,0.7962962962962963,0.7962962962962963,0.7962962962962963,324,0.6716135603084534,0.7625974025974026,0.6928998161764707,324,0.8594688825301369,0.7962962962962963,0.8171955848311547,324,0.7142857142857143,0.40229885057471265,0.5147058823529412,xtree,"{'xtree__criterion': 'entropy', 'xtree__min_samples_leaf': 1, 'xtree__min_samples_split': 5}",0.843265306122449
0,0.325,0.5051020408163265,198,0.9496124031007752,0.8909090909090909,0.9193245778611632,275,0.5454545454545454,0.7346938775510204,0.6260869565217392,49,0.8672839506172839,0.8672839506172839,0.8672839506172839,324,0.7475334742776603,0.8128014842300557,0.7727057671914512,324,0.8884897641357591,0.8672839506172839,0.8749769129055096,324,0.7346938775510204,0.5454545454545454,0.6260869565217392,xgboost,,0.901113172541744
0,0.5,0.4897959183673469,192,0.9316546762589928,0.9418181818181818,0.9367088607594936,275,0.6521739130434783,0.6122448979591837,0.631578947368421,49,0.8919753086419753,0.8919753086419753,0.8919753086419753,324,0.7919142946512355,0.7770315398886827,0.7841439040639573,324,0.8893875237973873,0.8919753086419753,0.8905626701540534,324,0.6122448979591837,0.6521739130434783,0.631578947368421,adaboost,,0.8932467532467533
0,0.2,0.35459183673469385,139,0.9421487603305785,0.8290909090909091,0.8820116054158607,275,0.4268292682926829,0.7142857142857143,0.5343511450381679,49,0.8117283950617284,0.8117283950617284,0.8117283950617284,324,0.6844890143116307,0.7716883116883118,0.7081813752270143,324,0.8642146396211436,0.8117283950617284,0.8294333259142961,324,0.7142857142857143,0.4268292682926829,0.5343511450381679,gradientboost,,0.8645269016697588
0,0.375,0.4770408163265306,187,0.9457364341085271,0.8872727272727273,0.9155722326454033,275,0.5303030303030303,0.7142857142857143,0.608695652173913,49,0.8611111111111112,0.8611111111111112,0.8611111111111112,324,0.7380197322057787,0.8007792207792208,0.7621339424096581,324,0.8829085427922637,0.8611111111111112,0.869161885598789,324,0.7142857142857143,0.5303030303030303,0.608695652173913,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.8972541743970315
0,0.2,0.5127551020408163,201,0.9496124031007752,0.8941605839416058,0.9210526315789473,274,0.5538461538461539,0.7346938775510204,0.631578947368421,49,0.8699690402476781,0.8699690402476781,0.8699690402476781,323,0.7517292784734646,0.8144272307463132,0.7763157894736842,323,0.8895735603345942,0.8699690402476781,0.8771386671011894,323,0.7346938775510204,0.5538461538461539,0.631578947368421,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",0.8778489497988976
0,0.4,0.3903061224489796,153,0.92,0.9233576642335767,0.9216757741347906,274,0.5625,0.5510204081632653,0.5567010309278351,49,0.8668730650154799,0.8668730650154799,0.8668730650154799,323,0.74125,0.737189036198421,0.7391884025313129,323,0.8657662538699692,0.8668730650154799,0.8663080886328067,323,0.5510204081632653,0.5625,0.5567010309278351,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.8131237896618501
0,0.375,0.33163265306122447,130,0.9411764705882353,0.8175182481751825,0.8749999999999999,274,0.4117647058823529,0.7142857142857143,0.5223880597014926,49,0.8018575851393189,0.8018575851393189,0.8018575851393189,323,0.6764705882352942,0.7659019812304484,0.6986940298507462,323,0.860863230741213,0.8018575851393189,0.821507786146666,323,0.7142857142857143,0.4117647058823529,0.5223880597014926,naive_bayes,{'nb__alpha': 0},0.8289140473707731
0,0.2,0.4719387755102041,185,0.9518072289156626,0.864963503649635,0.9063097514340344,274,0.5,0.7551020408163265,0.6016260162601625,49,0.848297213622291,0.848297213622291,0.848297213622291,323,0.7259036144578312,0.8100327722329808,0.7539678838470985,323,0.8832668133835652,0.848297213622291,0.8600883798441901,323,0.7551020408163265,0.5,0.6016260162601625,logistic_regression,"{'lr__C': 78.47599703514607, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.8777372262773723
0,0.275,0.3877551020408163,152,0.9307692307692308,0.8832116788321168,0.9063670411985019,274,0.49206349206349204,0.6326530612244898,0.5535714285714285,49,0.8452012383900929,0.8452012383900929,0.8452012383900929,323,0.7114163614163614,0.7579323700283034,0.7299692348849651,323,0.864216347807679,0.8452012383900929,0.852846963741144,323,0.6326530612244898,0.49206349206349204,0.5535714285714285,gp,,0.8429912110829734
0,0.4,0.3112244897959184,122,0.9045936395759717,0.9343065693430657,0.919210053859964,274,0.55,0.4489795918367347,0.4943820224719101,49,0.8606811145510835,0.8606811145510835,0.8606811145510835,323,0.7272968197879859,0.6916430805899002,0.7067960381659371,323,0.8508007964204837,0.8606811145510835,0.8547624577670394,323,0.4489795918367347,0.55,0.4943820224719101,xtree,"{'xtree__criterion': 'entropy', 'xtree__min_samples_leaf': 1, 'xtree__min_samples_split': 5}",0.8211678832116789
0,0.325,0.44642857142857145,175,0.9272727272727272,0.9306569343065694,0.9289617486338797,274,0.6041666666666666,0.5918367346938775,0.5979381443298969,49,0.8792569659442725,0.8792569659442725,0.8792569659442725,323,0.7657196969696969,0.7612468345002235,0.7634499464818882,323,0.878256637583263,0.8792569659442725,0.8787445455041732,323,0.5918367346938775,0.6041666666666666,0.5979381443298969,xgboost,,0.8782213615373157
0,0.5,0.35459183673469385,139,0.9087719298245615,0.9452554744525548,0.9266547406082292,274,0.6052631578947368,0.46938775510204084,0.5287356321839081,49,0.8730650154798761,0.8730650154798761,0.8730650154798761,323,0.7570175438596491,0.7073216147772978,0.7276951863960686,323,0.8627288034327304,0.8730650154798761,0.866289303107326,323,0.46938775510204084,0.6052631578947368,0.5287356321839081,adaboost,,0.8771786086697452
0,0.25,0.4107142857142857,161,0.9233576642335767,0.9233576642335767,0.9233576642335767,274,0.5714285714285714,0.5714285714285714,0.5714285714285714,49,0.8699690402476781,0.8699690402476781,0.8699690402476781,323,0.747393117831074,0.747393117831074,0.747393117831074,323,0.8699690402476781,0.8699690402476781,0.8699690402476781,323,0.5714285714285714,0.5714285714285714,0.5714285714285714,gradientboost,,0.8528601221510501
0,0.275,0.46938775510204084,184,0.9453125,0.8832116788321168,0.9132075471698112,274,0.5223880597014925,0.7142857142857143,0.6034482758620688,49,0.8575851393188855,0.8575851393188855,0.8575851393188855,323,0.7338502798507462,0.7987486965589156,0.75832791151594,323,0.8811536839794833,0.8575851393188855,0.866216202606098,323,0.7142857142857143,0.5223880597014925,0.6034482758620688,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.8746462088485029
0,0.325,0.4774590163934426,233,0.9378698224852071,0.9161849710982659,0.9269005847953217,346,0.5797101449275363,0.6557377049180327,0.6153846153846154,61,0.8771498771498771,0.8771498771498771,0.8771498771498771,407,0.7587899837063716,0.7859613380081494,0.7711426000899686,407,0.8841898708119443,0.8771498771498771,0.8802114591588276,407,0.6557377049180327,0.5797101449275363,0.6153846153846154,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",0.8695157775040273
0,0.225,0.444672131147541,217,0.9465408805031447,0.869942196531792,0.9066265060240966,346,0.4943820224719101,0.7213114754098361,0.5866666666666667,61,0.8476658476658476,0.8476658476658476,0.8476658476658476,407,0.7204614514875274,0.7956268359708141,0.7466465863453816,407,0.8787725995697163,0.8476658476658476,0.8586718372260543,407,0.7213114754098361,0.4943820224719101,0.5866666666666667,xgboost,,0.8731166492940396
0,0.5,0.26844262295081966,131,0.8997214484679665,0.9335260115606936,0.9163120567375885,346,0.5208333333333334,0.4098360655737705,0.45871559633027525,61,0.855036855036855,0.855036855036855,0.8550368550368551,407,0.7102773909006499,0.671681038567232,0.6875138265339319,407,0.8429347776492623,0.855036855036855,0.8477288034578683,407,0.4098360655737705,0.5208333333333334,0.45871559633027525,adaboost,,0.807329669288354
0,0.275,0.4344262295081967,212,0.9235127478753541,0.9421965317919075,0.9327610872675249,346,0.6296296296296297,0.5573770491803278,0.591304347826087,61,0.8845208845208845,0.8845208845208845,0.8845208845208845,407,0.7765711887524919,0.7497867904861177,0.762032717546806,407,0.8794663837156754,0.8845208845208845,0.8815845243536976,407,0.5573770491803278,0.6296296296296297,0.591304347826087,gradientboost,,0.8458258315171042
0,0.30000000000000004,0.45901639344262296,224,0.952076677316294,0.861271676300578,0.9044006069802731,346,0.48936170212765956,0.7540983606557377,0.5935483870967743,61,0.8452088452088452,0.8452088452088452,0.8452088452088452,407,0.7207191897219768,0.8076850184781579,0.7489744970385237,407,0.8827262756295453,0.8452088452088452,0.8578109622311492,407,0.7540983606557377,0.48936170212765956,0.5935483870967743,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.8774282194636596
0,0.17500000000000002,0.3725,149,0.9444444444444444,0.8185185185185185,0.8769841269841269,270,0.43023255813953487,0.74,0.5441176470588235,50,0.80625,0.80625,0.8062499999999999,320,0.6873385012919897,0.7792592592592593,0.7105508870214752,320,0.8640988372093024,0.80625,0.8249737394957982,320,0.74,0.43023255813953487,0.5441176470588235,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",0.8507407407407408
0,0.675,0.17,68,0.8745762711864407,0.9555555555555556,0.9132743362831858,270,0.52,0.26,0.3466666666666667,50,0.846875,0.846875,0.846875,320,0.6972881355932203,0.6077777777777778,0.6299705014749262,320,0.8191737288135593,0.846875,0.8247418879056048,320,0.26,0.52,0.3466666666666667,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 50}",0.7479259259259259
0,0.325,0.25,100,0.9333333333333333,0.7777777777777778,0.8484848484848485,270,0.3684210526315789,0.7,0.48275862068965514,50,0.765625,0.765625,0.765625,320,0.6508771929824562,0.7388888888888889,0.6656217345872518,320,0.8450657894736843,0.765625,0.7913401253918495,320,0.7,0.3684210526315789,0.48275862068965514,naive_bayes,{'nb__alpha': 0},0.796962962962963
0,0.17500000000000002,0.3975,159,0.9521739130434783,0.8111111111111111,0.8760000000000001,270,0.43333333333333335,0.78,0.5571428571428572,50,0.80625,0.80625,0.8062499999999999,320,0.6927536231884058,0.7955555555555556,0.7165714285714286,320,0.8711050724637681,0.80625,0.8261785714285714,320,0.78,0.43333333333333335,0.5571428571428572,logistic_regression,"{'lr__C': 11.288378916846883, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.8524444444444443
0,0.17500000000000002,0.3875,155,0.9555555555555556,0.7962962962962963,0.8686868686868687,270,0.42105263157894735,0.8,0.5517241379310345,50,0.796875,0.796875,0.796875,320,0.6883040935672515,0.7981481481481482,0.7102055033089516,320,0.8720394736842104,0.796875,0.8191614420062697,320,0.8,0.42105263157894735,0.5517241379310345,gp,,0.8528148148148148
0,0.4,0.275,110,0.8985507246376812,0.9185185185185185,0.9084249084249084,270,0.5,0.44,0.46808510638297873,50,0.84375,0.84375,0.84375,320,0.6992753623188406,0.6792592592592592,0.6882550074039435,320,0.8362771739130433,0.84375,0.8396218143558569,320,0.44,0.5,0.46808510638297873,xtree,"{'xtree__criterion': 'gini', 'xtree__min_samples_leaf': 1, 'xtree__min_samples_split': 5}",0.8149259259259258
0,0.17500000000000002,0.36,144,0.940677966101695,0.8222222222222222,0.8774703557312254,270,0.42857142857142855,0.72,0.5373134328358209,50,0.80625,0.80625,0.8062499999999999,320,0.6846246973365617,0.7711111111111111,0.7073918942835231,320,0.8606613196125907,0.80625,0.8243208365288185,320,0.72,0.42857142857142855,0.5373134328358209,xgboost,,0.8314814814814814
0,0.5,0.275,110,0.89198606271777,0.9481481481481482,0.9192100538599641,270,0.5757575757575758,0.38,0.45783132530120485,50,0.859375,0.859375,0.859375,320,0.733871819237673,0.664074074074074,0.6885206895805844,320,0.8425753616302398,0.859375,0.847119627522658,320,0.38,0.5757575757575758,0.45783132530120485,adaboost,,0.8127037037037037
0,0.17500000000000002,0.2875,115,0.9347826086956522,0.7962962962962963,0.8599999999999999,270,0.3888888888888889,0.7,0.5,50,0.78125,0.78125,0.78125,320,0.6618357487922706,0.7481481481481481,0.6799999999999999,320,0.8494867149758454,0.78125,0.8037499999999997,320,0.7,0.3888888888888889,0.5,gradientboost,,0.8201851851851852
0,0.35000000000000003,0.3375,135,0.9215686274509803,0.8703703703703703,0.8952380952380952,270,0.46153846153846156,0.6,0.5217391304347826,50,0.828125,0.828125,0.828125,320,0.691553544494721,0.7351851851851852,0.7084886128364389,320,0.8496889140271493,0.828125,0.8368788819875776,320,0.6,0.46153846153846156,0.5217391304347826,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.8378518518518518
0,0.4,0.44,176,0.9225352112676056,0.9424460431654677,0.9323843416370107,278,0.6363636363636364,0.56,0.5957446808510639,50,0.8841463414634146,0.8841463414634146,0.8841463414634146,328,0.779449423815621,0.7512230215827338,0.7640645112440373,328,0.878911495581025,0.8841463414634146,0.8810673201757384,328,0.56,0.6363636363636364,0.5957446808510639,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",0.8507553956834533
