,0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support,micro avg_precision,micro avg_recall,micro avg_f1-score,micro avg_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,recall,precision,f1_score,model_type,params
0,0.9487179487179487,0.7810026385224275,0.8567293777134587,379,0.37593984962406013,0.7575757575757576,0.5025125628140704,66,0.7775280898876404,0.7775280898876404,0.7775280898876404,445,0.6623288991710043,0.7692891980490926,0.6796209702637646,445,0.8637665902006528,0.7775280898876404,0.8041938501104035,445,0.7575757575757576,0.37593984962406013,0.5025125628140704,naive_bayes,{'nb__alpha': 0.75}
1,0.9163987138263665,0.753968253968254,0.8272859216255442,378,0.29545454545454547,0.6,0.3959390862944162,65,0.7313769751693002,0.7313769751693002,0.7313769751693002,443,0.605926629640456,0.676984126984127,0.6116125039599802,443,0.8252895243361444,0.7313769751693002,0.7639957539133019,443,0.6,0.29545454545454547,0.3959390862944162,naive_bayes,{'nb__alpha': 0.75}
2,0.9377049180327869,0.7606382978723404,0.8399412628487518,376,0.3382352941176471,0.7076923076923077,0.4577114427860697,65,0.7528344671201814,0.7528344671201814,0.7528344671201814,441,0.637970106075217,0.7341653027823241,0.6488263528174107,441,0.8493477172289682,0.7528344671201814,0.7836035342680845,441,0.7076923076923077,0.3382352941176471,0.4577114427860697,naive_bayes,{'nb__alpha': 0.75}
3,0.9335443037974683,0.7887700534759359,0.855072463768116,374,0.3629032258064516,0.6818181818181818,0.4736842105263158,66,0.7727272727272727,0.7727272727272727,0.7727272727272727,440,0.64822376480196,0.7352941176470589,0.6643783371472158,440,0.8479481420988159,0.7727272727272727,0.7978642257818459,440,0.6818181818181818,0.3629032258064516,0.4736842105263158,naive_bayes,{'nb__alpha': 1}
4,0.9278688524590164,0.7526595744680851,0.8311306901615272,376,0.32116788321167883,0.6666666666666666,0.43349753694581283,66,0.7398190045248869,0.7398190045248869,0.7398190045248869,442,0.6245183678353476,0.7096631205673758,0.6323141135536701,442,0.8372754950600927,0.7398190045248869,0.7717556039347463,442,0.6666666666666666,0.32116788321167883,0.43349753694581283,naive_bayes,{'nb__alpha': 0.5}
