,best_threshold,best_profit_ratio,best_profit,0.0_precision,0.0_recall,0.0_f1-score,0.0_support,1.0_precision,1.0_recall,1.0_f1-score,1.0_support,micro avg_precision,micro avg_recall,micro avg_f1-score,micro avg_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,recall,precision,f1_score,model_type,params,auroc
0,0.9500000000000001,0.23387096774193547,116,0.9020172910662824,0.8968481375358166,0.8994252873563219,349,0.4375,0.45161290322580644,0.4444444444444444,62,0.829683698296837,0.829683698296837,0.829683698296837,411,0.6697586455331412,0.6742305203808115,0.6719348659003832,411,0.8319441230708821,0.829683698296837,0.8307907076469876,411,0.45161290322580644,0.4375,0.4444444444444444,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.001}",0.737868564562344
0,0.9750000000000001,0.0,0,0.8491484184914841,1.0,0.9184210526315789,349,0.0,0.0,0.0,62,0.8491484184914841,0.8491484184914841,0.8491484184914841,411,0.4245742092457421,0.5,0.45921052631578946,411,0.7210530366265887,0.8491484184914841,0.7798757843513894,411,0.0,0.0,0.0,xgboost,,0.5
0,0.65,0.0,0,0.8491484184914841,1.0,0.9184210526315789,349,0.0,0.0,0.0,62,0.8491484184914841,0.8491484184914841,0.8491484184914841,411,0.4245742092457421,0.5,0.45921052631578946,411,0.7210530366265887,0.8491484184914841,0.7798757843513894,411,0.0,0.0,0.0,adaboost,,0.5
0,0.875,0.0,0,0.8491484184914841,1.0,0.9184210526315789,349,0.0,0.0,0.0,62,0.8491484184914841,0.8491484184914841,0.8491484184914841,411,0.4245742092457421,0.5,0.45921052631578946,411,0.7210530366265887,0.8491484184914841,0.7798757843513894,411,0.0,0.0,0.0,gradientboost,,0.5
0,0.7250000000000001,0.22379032258064516,111,0.8804071246819338,0.9914040114613181,0.9326145552560647,349,0.8333333333333334,0.24193548387096775,0.37500000000000006,62,0.878345498783455,0.878345498783455,0.878345498783455,411,0.8568702290076335,0.6166697476661429,0.6538072776280324,411,0.8733059688093956,0.878345498783455,0.8484975177235197,411,0.24193548387096775,0.8333333333333334,0.37500000000000006,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.737868564562344
0,0.55,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.001}",0.5500358422939069
0,0.7000000000000001,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 3, 'dt__max_features': None, 'dt__min_samples_split': 30}",0.4935483870967742
0,0.55,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,naive_bayes,{'nb__alpha': 0},0.38867383512544795
0,0.525,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,logistic_regression,"{'lr__C': 0.0001, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.5
0,0.7250000000000001,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,gp,,0.392258064516129
