,best_threshold,best_profit_ratio,best_profit,0.0_precision,0.0_recall,0.0_f1-score,0.0_support,1.0_precision,1.0_recall,1.0_f1-score,1.0_support,micro avg_precision,micro avg_recall,micro avg_f1-score,micro avg_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,recall,precision,f1_score,model_type,params,auroc
0,0.875,0.1075,43,0.8662420382165605,0.974910394265233,0.9173693086003373,279,0.5333333333333333,0.16,0.24615384615384614,50,0.851063829787234,0.851063829787234,0.8510638297872339,329,0.699787685774947,0.5674551971326165,0.5817615773770917,329,0.8156480101188056,0.851063829787234,0.8153608796571016,329,0.16,0.5333333333333333,0.24615384615384614,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.001}",0.6598566308243727
0,0.9750000000000001,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 3, 'dt__max_features': None, 'dt__min_samples_split': 30}",0.5
0,0.5750000000000001,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,naive_bayes,{'nb__alpha': 0},0.6508960573476702
0,0.525,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,logistic_regression,"{'lr__C': 0.0001, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.5
0,0.025,-0.6275,-251,0.859375,0.3942652329749104,0.5405405405405406,279,0.15920398009950248,0.64,0.2549800796812749,50,0.4316109422492401,0.4316109422492401,0.4316109422492401,329,0.5092894900497512,0.5171326164874552,0.39776031011090773,329,0.7529660304102588,0.4316109422492401,0.4971422942093451,329,0.64,0.15920398009950248,0.2549800796812749,gp,,0.4377060931899642
0,0.9750000000000001,-0.0175,-7,0.8620689655172413,0.8960573476702509,0.8787346221441125,279,0.2564102564102564,0.2,0.2247191011235955,50,0.790273556231003,0.790273556231003,0.790273556231003,329,0.5592396109637489,0.5480286738351254,0.551726861633854,329,0.7700235689964229,0.790273556231003,0.7793401660619671,329,0.2,0.2564102564102564,0.2247191011235955,xtree,"{'xtree__criterion': 'gini', 'xtree__min_samples_leaf': 1, 'xtree__min_samples_split': 10}",0.536236559139785
0,0.9500000000000001,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,xgboost,,0.5476344086021505
0,0.65,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,adaboost,,0.4521505376344086
0,0.8500000000000001,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,gradientboost,,0.5
0,0.7250000000000001,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.6521863799283153
0,0.925,0.19,76,0.8757961783439491,0.985663082437276,0.927487352445194,279,0.7333333333333333,0.22,0.3384615384615385,50,0.8693009118541033,0.8693009118541033,0.8693009118541033,329,0.8045647558386412,0.602831541218638,0.6329744454533662,329,0.8541452900444635,0.8693009118541033,0.8379697515358238,329,0.22,0.7333333333333333,0.3384615384615385,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.001}",0.7546953405017921
0,0.9750000000000001,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 3, 'dt__max_features': None, 'dt__min_samples_split': 30}",0.5
0,0.525,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,naive_bayes,{'nb__alpha': 0},0.5
0,0.525,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,logistic_regression,"{'lr__C': 0.0001, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.5
0,0.1,0.245,98,0.8938356164383562,0.9354838709677419,0.9141856392294221,279,0.5135135135135135,0.38,0.4367816091954023,50,0.851063829787234,0.851063829787234,0.8510638297872339,329,0.7036745649759348,0.6577419354838709,0.6754836242124123,329,0.8360359047476505,0.851063829787234,0.8416318352728842,329,0.38,0.5135135135135135,0.4367816091954023,gp,,0.7546953405017921
0,0.0,-1.0925,-437,0.0,0.0,0.0,279,0.1519756838905775,1.0,0.2638522427440633,50,0.1519756838905775,0.1519756838905775,0.1519756838905775,329,0.07598784194528875,0.5,0.13192612137203166,329,0.023096608494008738,0.1519756838905775,0.04009912503709169,329,1.0,0.1519756838905775,0.2638522427440633,xtree,"{'xtree__criterion': 'gini', 'xtree__min_samples_leaf': 1, 'xtree__min_samples_split': 10}",0.5
0,0.9750000000000001,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,xgboost,,0.5
0,0.65,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,adaboost,,0.5
0,0.8500000000000001,0.0,0,0.8480243161094225,1.0,0.9177631578947368,279,0.0,0.0,0.0,50,0.8480243161094225,0.8480243161094225,0.8480243161094225,329,0.42401215805471126,0.5,0.4588815789473684,329,0.7191452407128538,0.8480243161094225,0.7782854743241081,329,0.0,0.0,0.0,gradientboost,,0.5
0,0.7250000000000001,0.1975,79,0.8761904761904762,0.989247311827957,0.9292929292929293,279,0.7857142857142857,0.22,0.34374999999999994,50,0.8723404255319149,0.8723404255319149,0.8723404255319149,329,0.8309523809523809,0.6046236559139785,0.6365214646464646,329,0.8624402952670429,0.8723404255319149,0.8403046421663443,329,0.22,0.7857142857142857,0.34374999999999994,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.7546953405017921
0,0.8,0.0,0,0.8475609756097561,1.0,0.9174917491749174,278,0.0,0.0,0.0,50,0.8475609756097561,0.8475609756097561,0.8475609756097561,328,0.42378048780487804,0.5,0.4587458745874587,328,0.7183596073765616,0.8475609756097561,0.7776302020445945,328,0.0,0.0,0.0,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.001}",0.7080575539568346
