,0.0_f1-score,0.0_precision,0.0_recall,0.0_support,0_f1-score,0_precision,0_recall,0_support,1.0_f1-score,1.0_precision,1.0_recall,1.0_support,1_f1-score,1_precision,1_recall,1_support,auroc,best_profit,best_profit_ration,best_threshold,f1_score,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,model_type,params,precision,recall,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
0,0.9873417721518987,0.975,1.0,39.0,,,,,0.6666666666666666,1.0,0.5,2.0,,,,,0.9743589743589743,8,0.5,0.525,0.6666666666666666,0.8270042194092826,0.9875,0.75,41,0.975609756097561,0.975609756097561,0.975609756097561,41,adaboost,,1.0,0.5,0.9716990840794484,0.9762195121951219,0.975609756097561,41
0,0.975,0.9512195121951219,1.0,39.0,,,,,0.0,0.0,0.0,2.0,,,,,0.782051282051282,0,0.0,0.5,0.0,0.4875,0.47560975609756095,0.5,41,0.9512195121951219,0.9512195121951219,0.9512195121951219,41,gradientboost,,0.0,0.0,0.9274390243902438,0.9048185603807257,0.9512195121951219,41
0,0.9736842105263158,1.0,0.9487179487179487,39.0,,,,,0.6666666666666666,0.5,1.0,2.0,,,,,0.9615384615384615,10,0.625,0.4,0.6666666666666666,0.8201754385964912,0.75,0.9743589743589743,41,0.9512195121951219,0.9512195121951219,0.9512195121951219,41,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.5,1.0,0.9587077449721866,0.975609756097561,0.9512195121951219,41
0,0.9591836734693877,0.9591836734693877,0.9591836734693877,49.0,,,,,0.5,0.5,0.5,4.0,,,,,0.6173469387755102,10,0.3125,0.325,0.5,0.7295918367346939,0.7295918367346939,0.7295918367346939,53,0.9245283018867925,0.9245283018867925,0.9245283018867925,53,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.001}",0.5,0.5,0.9245283018867925,0.9245283018867925,0.9245283018867925,53
0,0.9607843137254902,0.9245283018867925,1.0,49.0,,,,,0.0,0.0,0.0,4.0,,,,,0.7959183673469388,0,0.0,0.42500000000000004,0.0,0.4803921568627451,0.46226415094339623,0.5,53,0.9245283018867925,0.9245283018867925,0.9245283018867925,53,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.0,0.0,0.8882722900480947,0.8547525809896761,0.9245283018867925,53
0,0.9484536082474228,0.9583333333333334,0.9387755102040817,49.0,,,,,0.4444444444444445,0.4,0.5,4.0,,,,,0.6122448979591837,7,0.21875,0.9750000000000001,0.4444444444444445,0.6964490263459336,0.6791666666666667,0.7193877551020409,53,0.9056603773584906,0.9056603773584906,0.9056603773584906,53,naive_bayes,{'nb__alpha': 0.5},0.4,0.5,0.9104151807905942,0.9161949685534592,0.9056603773584906,53
0,0.9591836734693877,0.9591836734693877,0.9591836734693877,49.0,,,,,0.5,0.5,0.5,4.0,,,,,0.8673469387755102,10,0.3125,0.925,0.5,0.7295918367346939,0.7295918367346939,0.7295918367346939,53,0.9245283018867925,0.9245283018867925,0.9245283018867925,53,logistic_regression,"{'lr__C': 10000.0, 'lr__penalty': 'l2', 'lr__solver': 'liblinear'}",0.5,0.5,0.9245283018867925,0.9245283018867925,0.9245283018867925,53
0,0.9375000000000001,0.9574468085106383,0.9183673469387755,49.0,,,,,0.4,0.3333333333333333,0.5,4.0,,,,,0.8775510204081632,4,0.125,0.4,0.4,0.6687500000000001,0.6453900709219859,0.7091836734693877,53,0.8867924528301887,0.8867924528301887,0.8867924528301887,53,xgboost,,0.3333333333333333,0.5,0.8969339622641511,0.910343904723672,0.8867924528301887,53
0,0.9702970297029703,0.9423076923076923,1.0,49.0,,,,,0.4,1.0,0.25,4.0,,,,,0.729591836734694,8,0.25,0.55,0.4,0.6851485148514851,0.9711538461538461,0.625,53,0.9433962264150944,0.9433962264150944,0.9433962264150944,53,adaboost,,1.0,0.25,0.9272557444423688,0.9466618287373004,0.9433962264150944,53
0,0.9591836734693877,0.9591836734693877,0.9591836734693877,49.0,,,,,0.5,0.5,0.5,4.0,,,,,0.6785714285714286,10,0.3125,0.275,0.5,0.7295918367346939,0.7295918367346939,0.7295918367346939,53,0.9245283018867925,0.9245283018867925,0.9245283018867925,53,gradientboost,,0.5,0.5,0.9245283018867925,0.9245283018867925,0.9245283018867925,53
0,0.9696969696969697,0.96,0.9795918367346939,49.0,,,,,0.5714285714285715,0.6666666666666666,0.5,4.0,,,,,0.8316326530612245,13,0.40625,0.5,0.5714285714285715,0.7705627705627707,0.8133333333333332,0.7397959183673469,53,0.9433962264150944,0.9433962264150944,0.9433962264150944,53,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.6666666666666666,0.5,0.9396389773748264,0.9378616352201258,0.9433962264150944,53
0,0.9491525423728813,0.9032258064516129,1.0,28.0,,,,,0.7272727272727273,1.0,0.5714285714285714,7.0,,,,,0.8520408163265305,32,0.5714285714285714,0.225,0.7272727272727273,0.8382126348228043,0.9516129032258065,0.7857142857142857,35,0.9142857142857143,0.9142857142857143,0.9142857142857143,35,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.001}",1.0,0.5714285714285714,0.9047765793528504,0.9225806451612902,0.9142857142857143,35
0,0.782608695652174,1.0,0.6428571428571429,28.0,,,,,0.5833333333333334,0.4117647058823529,1.0,7.0,,,,,0.8724489795918366,26,0.4642857142857143,0.025,0.5833333333333334,0.6829710144927537,0.7058823529411764,0.8214285714285714,35,0.7142857142857143,0.7142857142857143,0.7142857142857143,35,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.4117647058823529,1.0,0.7427536231884058,0.8823529411764706,0.7142857142857143,35
0,0.9491525423728813,0.9032258064516129,1.0,28.0,,,,,0.7272727272727273,1.0,0.5714285714285714,7.0,,,,,0.8265306122448979,32,0.5714285714285714,0.9750000000000001,0.7272727272727273,0.8382126348228043,0.9516129032258065,0.7857142857142857,35,0.9142857142857143,0.9142857142857143,0.9142857142857143,35,naive_bayes,{'nb__alpha': 0.5},1.0,0.5714285714285714,0.9047765793528504,0.9225806451612902,0.9142857142857143,35
0,0.8461538461538461,0.9166666666666666,0.7857142857142857,28.0,,,,,0.5555555555555556,0.45454545454545453,0.7142857142857143,7.0,,,,,0.8010204081632653,22,0.39285714285714285,0.025,0.5555555555555556,0.7008547008547008,0.6856060606060606,0.75,35,0.7714285714285715,0.7714285714285715,0.7714285714285715,35,logistic_regression,"{'lr__C': 10000.0, 'lr__penalty': 'l2', 'lr__solver': 'liblinear'}",0.45454545454545453,0.7142857142857143,0.7880341880341881,0.8242424242424241,0.7714285714285715,35
0,0.7659574468085106,0.9473684210526315,0.6428571428571429,28.0,,,,,0.5217391304347825,0.375,0.8571428571428571,7.0,,,,,0.7806122448979591,18,0.32142857142857145,0.025,0.5217391304347825,0.6438482886216466,0.6611842105263157,0.75,35,0.6857142857142857,0.6857142857142857,0.6857142857142857,35,xgboost,,0.375,0.8571428571428571,0.717113783533765,0.8328947368421051,0.6857142857142857,35
0,0.888888888888889,0.8,1.0,28.0,,,,,0.0,0.0,0.0,7.0,,,,,0.42346938775510207,0,0.0,0.5750000000000001,0.0,0.4444444444444445,0.4,0.5,35,0.8000000000000002,0.8,0.8,35,adaboost,,0.0,0.0,0.7111111111111111,0.64,0.8,35
0,0.8999999999999999,0.84375,0.9642857142857143,28.0,,,,,0.4,0.6666666666666666,0.2857142857142857,7.0,,,,,0.7244897959183674,13,0.23214285714285715,0.4,0.4,0.6499999999999999,0.7552083333333333,0.625,35,0.8285714285714286,0.8285714285714286,0.8285714285714286,35,gradientboost,,0.6666666666666666,0.2857142857142857,0.7999999999999999,0.8083333333333332,0.8285714285714286,35
0,0.84,0.9545454545454546,0.75,28.0,,,,,0.6,0.46153846153846156,0.8571428571428571,7.0,,,,,0.8316326530612246,27,0.48214285714285715,0.125,0.6,0.72,0.7080419580419581,0.8035714285714286,35,0.7714285714285715,0.7714285714285715,0.7714285714285715,35,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.46153846153846156,0.8571428571428571,0.7919999999999999,0.8559440559440559,0.7714285714285715,35
0,0.860759493670886,0.8947368421052632,0.8292682926829268,41.0,,,,,0.4210526315789474,0.36363636363636365,0.5,8.0,,,,,0.6128048780487805,11,0.171875,0.17500000000000002,0.4210526315789474,0.6409060626249167,0.6291866028708134,0.6646341463414633,49,0.7755102040816326,0.7755102040816326,0.7755102040816326,49,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.001}",0.36363636363636365,0.5,0.7889706182273042,0.808026559906259,0.7755102040816326,49
0,0.8378378378378378,0.9393939393939394,0.7560975609756098,41.0,,,,,0.5,0.375,0.75,8.0,,,,,0.7835365853658537,18,0.28125,0.025,0.5,0.6689189189189189,0.6571969696969697,0.7530487804878049,49,0.7551020408163265,0.7551020408163265,0.7551020408163265,49,decision_tree,"{'dt__criterion': 'entropy', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.375,0.75,0.782680639823497,0.847247990105133,0.7551020408163265,49
0,0.9156626506024096,0.9047619047619048,0.926829268292683,41.0,,,,,0.5333333333333333,0.5714285714285714,0.5,8.0,,,,,0.7317073170731707,23,0.359375,0.8,0.5333333333333333,0.7244979919678715,0.7380952380952381,0.7134146341463414,49,0.8571428571428571,0.8571428571428571,0.8571428571428571,49,naive_bayes,{'nb__alpha': 0.5},0.5714285714285714,0.5,0.8532415375788869,0.8503401360544217,0.8571428571428571,49
0,0.9523809523809524,0.9302325581395349,0.975609756097561,41.0,,,,,0.7142857142857143,0.8333333333333334,0.625,8.0,,,,,0.826219512195122,37,0.578125,0.30000000000000004,0.7142857142857143,0.8333333333333334,0.8817829457364341,0.8003048780487805,49,0.9183673469387755,0.9183673469387755,0.9183673469387755,49,logistic_regression,"{'lr__C': 10000.0, 'lr__penalty': 'l2', 'lr__solver': 'liblinear'}",0.8333333333333334,0.625,0.913508260447036,0.9144122765385223,0.9183673469387755,49
0,0.9285714285714286,0.9069767441860465,0.9512195121951219,41.0,,,,,0.5714285714285715,0.6666666666666666,0.5,8.0,,,,,0.8414634146341464,26,0.40625,0.125,0.5714285714285715,0.75,0.7868217054263565,0.725609756097561,49,0.8775510204081631,0.8775510204081632,0.8775510204081632,49,xgboost,,0.6666666666666666,0.5,0.8702623906705539,0.8677424458155356,0.8775510204081632,49
0,0.9318181818181819,0.8723404255319149,1.0,41.0,,,,,0.4,1.0,0.25,8.0,,,,,0.8567073170731707,16,0.25,0.5,0.4,0.665909090909091,0.9361702127659575,0.625,49,0.8775510204081631,0.8775510204081632,0.8775510204081632,49,adaboost,,1.0,0.25,0.8449907235621523,0.8931828050369085,0.8775510204081632,49
0,0.9156626506024096,0.9047619047619048,0.926829268292683,41.0,,,,,0.5333333333333333,0.5714285714285714,0.5,8.0,,,,,0.7774390243902439,23,0.359375,0.17500000000000002,0.5333333333333333,0.7244979919678715,0.7380952380952381,0.7134146341463414,49,0.8571428571428571,0.8571428571428571,0.8571428571428571,49,gradientboost,,0.5714285714285714,0.5,0.8532415375788869,0.8503401360544217,0.8571428571428571,49
0,0.8947368421052632,0.9714285714285714,0.8292682926829268,41.0,,,,,0.6363636363636364,0.5,0.875,8.0,,,,,0.8780487804878049,35,0.546875,0.17500000000000002,0.6363636363636364,0.7655502392344498,0.7357142857142858,0.8521341463414633,49,0.8367346938775511,0.8367346938775511,0.8367346938775511,49,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.5,0.875,0.852553461576018,0.894460641399417,0.8367346938775511,49
0,,,,,0.9406657018813314,0.9285714285714286,0.9530791788856305,341.0,,,,,0.6168224299065421,0.673469387755102,0.5689655172413793,58.0,0.8843664677924967,216,0.46551724137931033,0.35000000000000003,0.6168224299065421,0.7787440658939367,0.8010204081632653,0.761022348063505,399,0.8972431077694235,0.8972431077694235,0.8972431077694235,399,xgboost,,0.673469387755102,0.5689655172413793,0.8935907400403846,0.8914889263976268,0.8972431077694235,399
0,,,,,0.9354375896700144,0.9157303370786517,0.9560117302052786,341.0,,,,,0.5544554455445545,0.6511627906976745,0.4827586206896552,58.0,0.8710688643947821,179,0.3857758620689655,0.5,0.5544554455445545,0.7449465176072845,0.7834465638881631,0.7193851754474669,399,0.8872180451127819,0.8872180451127819,0.8872180451127819,399,adaboost,,0.6511627906976745,0.4827586206896552,0.8800567266141831,0.8772718967525949,0.8872180451127819,399
0,,,,,0.8912386706948642,0.9190031152647975,0.8651026392961877,341.0,,,,,0.47058823529411764,0.41025641025641024,0.5517241379310345,58.0,0.8037465871169986,118,0.2543103448275862,0.2,0.47058823529411764,0.6809134529944909,0.6646297627606039,0.708413388613611,399,0.8195488721804511,0.8195488721804511,0.8195488721804511,399,gradientboost,,0.41025641025641024,0.5517241379310345,0.8300914896090413,0.8450499601507965,0.8195488721804511,399
0,,,,,0.8906009244992297,0.9383116883116883,0.8475073313782991,341.0,,,,,0.5234899328859061,0.42857142857142855,0.6724137931034483,58.0,0.8477601375265447,156,0.33620689655172414,0.325,0.5234899328859061,0.7070454286925678,0.6834415584415584,0.7599605622408737,399,0.8220551378446115,0.8220551378446115,0.8220551378446115,399,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.42857142857142855,0.6724137931034483,0.8372364194526815,0.8642141066953096,0.8220551378446115,399
0,0.9210526315789475,0.8536585365853658,1.0,35.0,,,,,0.0,0.0,0.0,6.0,,,,,0.5,0,0.0,0.35000000000000003,0.0,0.46052631578947373,0.4268292682926829,0.5,41,0.8536585365853658,0.8536585365853658,0.8536585365853658,41,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.01}",0.0,0.0,0.7862644415917843,0.7287328970850684,0.8536585365853658,41
0,0.9333333333333333,0.875,1.0,35.0,,,,,0.2857142857142857,1.0,0.16666666666666666,6.0,,,,,0.6428571428571428,8,0.16666666666666666,0.5750000000000001,0.2857142857142857,0.6095238095238096,0.9375,0.5833333333333334,41,0.8780487804878049,0.8780487804878049,0.8780487804878049,41,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",1.0,0.16666666666666666,0.8385598141695703,0.8932926829268293,0.8780487804878049,41
0,0.909090909090909,0.967741935483871,0.8571428571428571,35.0,,,,,0.625,0.5,0.8333333333333334,6.0,,,,,0.8666666666666667,25,0.5208333333333334,0.525,0.625,0.7670454545454545,0.7338709677419355,0.8452380952380952,41,0.8536585365853658,0.8536585365853658,0.8536585365853658,41,naive_bayes,{'nb__alpha': 1},0.5,0.8333333333333334,0.8675166297117516,0.899291896144768,0.8536585365853658,41
0,0.8615384615384616,0.9333333333333333,0.8,35.0,,,,,0.4705882352941177,0.36363636363636365,0.6666666666666666,6.0,,,,,0.7952380952380952,11,0.22916666666666666,0.1,0.4705882352941177,0.6660633484162897,0.6484848484848484,0.7333333333333334,41,0.7804878048780488,0.7804878048780488,0.7804878048780488,41,logistic_regression,"{'lr__C': 11.288378916846883, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.36363636363636365,0.6666666666666666,0.804326233307582,0.8499630450849962,0.7804878048780488,41
0,0.8923076923076922,0.9666666666666667,0.8285714285714286,35.0,,,,,0.5882352941176471,0.45454545454545453,0.8333333333333334,6.0,,,,,0.7857142857142858,22,0.4583333333333333,0.07500000000000001,0.5882352941176471,0.7402714932126697,0.7106060606060606,0.830952380952381,41,0.8292682926829268,0.8292682926829268,0.8292682926829268,41,xgboost,,0.45454545454545453,0.8333333333333334,0.8478092925725637,0.8917220990391722,0.8292682926829268,41
0,0.9014084507042254,0.8888888888888888,0.9142857142857143,35.0,,,,,0.3636363636363636,0.4,0.3333333333333333,6.0,,,,,0.5571428571428572,7,0.14583333333333334,0.5,0.3636363636363636,0.6325224071702945,0.6444444444444444,0.6238095238095238,41,0.8292682926829268,0.8292682926829268,0.8292682926829268,41,adaboost,,0.4,0.3333333333333333,0.8227100964991724,0.8173441734417345,0.8292682926829268,41
0,0.9117647058823529,0.9393939393939394,0.8857142857142857,35.0,,,,,0.5714285714285715,0.5,0.6666666666666666,6.0,,,,,0.8285714285714286,20,0.4166666666666667,0.15000000000000002,0.5714285714285715,0.7415966386554622,0.7196969696969697,0.7761904761904761,41,0.8536585365853658,0.8536585365853658,0.8536585365853658,41,gradientboost,,0.5,0.6666666666666666,0.8619594179135068,0.8750923872875094,0.8536585365853658,41
0,0.8750000000000001,0.9655172413793104,0.8,35.0,,,,,0.5555555555555556,0.4166666666666667,0.8333333333333334,6.0,,,,,0.8142857142857143,19,0.3958333333333333,0.25,0.5555555555555556,0.7152777777777779,0.6910919540229885,0.8166666666666667,41,0.8048780487804877,0.8048780487804879,0.8048780487804879,41,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.4166666666666667,0.8333333333333334,0.8282520325203253,0.8851976450798992,0.8048780487804879,41
0,0.9523809523809523,0.9090909090909091,1.0,30.0,,,,,0.0,0.0,0.0,3.0,,,,,0.5,0,0.0,0.35000000000000003,0.0,0.47619047619047616,0.45454545454545453,0.5,33,0.9090909090909091,0.9090909090909091,0.9090909090909091,33,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.01}",0.0,0.0,0.8658008658008658,0.8264462809917356,0.9090909090909091,33
0,0.9508196721311476,0.9354838709677419,0.9666666666666667,30.0,,,,,0.4,0.5,0.3333333333333333,3.0,,,,,0.5944444444444444,5,0.20833333333333334,0.525,0.4,0.6754098360655738,0.717741935483871,0.65,33,0.9090909090909091,0.9090909090909091,0.9090909090909091,33,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.5,0.3333333333333333,0.9007451564828614,0.8958944281524927,0.9090909090909091,33
0,0.9508196721311476,0.9354838709677419,0.9666666666666667,30.0,,,,,0.4,0.5,0.3333333333333333,3.0,,,,,0.5666666666666667,5,0.20833333333333334,0.925,0.4,0.6754098360655738,0.717741935483871,0.65,33,0.9090909090909091,0.9090909090909091,0.9090909090909091,33,naive_bayes,{'nb__alpha': 1},0.5,0.3333333333333333,0.9007451564828614,0.8958944281524927,0.9090909090909091,33
0,0.9310344827586207,0.9642857142857143,0.9,30.0,,,,,0.5,0.4,0.6666666666666666,3.0,,,,,0.7777777777777777,7,0.2916666666666667,0.17500000000000002,0.5,0.7155172413793103,0.6821428571428572,0.7833333333333333,33,0.8787878787878788,0.8787878787878788,0.8787878787878788,33,logistic_regression,"{'lr__C': 11.288378916846883, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.4,0.6666666666666666,0.8918495297805642,0.912987012987013,0.8787878787878788,33
0,0.9310344827586207,0.9642857142857143,0.9,30.0,,,,,0.5,0.4,0.6666666666666666,3.0,,,,,0.811111111111111,7,0.2916666666666667,0.05,0.5,0.7155172413793103,0.6821428571428572,0.7833333333333333,33,0.8787878787878788,0.8787878787878788,0.8787878787878788,33,xgboost,,0.4,0.6666666666666666,0.8918495297805642,0.912987012987013,0.8787878787878788,33
0,0.9523809523809523,0.9090909090909091,1.0,30.0,,,,,0.0,0.0,0.0,3.0,,,,,0.6777777777777777,0,0.0,0.55,0.0,0.47619047619047616,0.45454545454545453,0.5,33,0.9090909090909091,0.9090909090909091,0.9090909090909091,33,adaboost,,0.0,0.0,0.8658008658008658,0.8264462809917356,0.9090909090909091,33
0,0.967741935483871,0.9375,1.0,30.0,,,,,0.5,1.0,0.3333333333333333,3.0,,,,,0.6777777777777778,8,0.3333333333333333,0.325,0.5,0.7338709677419355,0.96875,0.6666666666666666,33,0.9393939393939394,0.9393939393939394,0.9393939393939394,33,gradientboost,,1.0,0.3333333333333333,0.9252199413489736,0.9431818181818182,0.9393939393939394,33
0,0.967741935483871,0.9375,1.0,30.0,,,,,0.5,1.0,0.3333333333333333,3.0,,,,,0.6888888888888889,8,0.3333333333333333,0.7000000000000001,0.5,0.7338709677419355,0.96875,0.6666666666666666,33,0.9393939393939394,0.9393939393939394,0.9393939393939394,33,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",1.0,0.3333333333333333,0.9252199413489736,0.9431818181818182,0.9393939393939394,33
0,0.9,0.8181818181818182,1.0,27.0,,,,,0.0,0.0,0.0,6.0,,,,,0.5,0,0.0,0.35000000000000003,0.0,0.45,0.4090909090909091,0.5,33,0.8181818181818182,0.8181818181818182,0.8181818181818182,33,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.01}",0.0,0.0,0.7363636363636363,0.6694214876033059,0.8181818181818182,33
0,0.7555555555555556,0.9444444444444444,0.6296296296296297,27.0,,,,,0.47619047619047616,0.3333333333333333,0.8333333333333334,6.0,,,,,0.7222222222222223,10,0.20833333333333334,0.025,0.47619047619047616,0.6158730158730159,0.6388888888888888,0.7314814814814815,33,0.6666666666666666,0.6666666666666666,0.6666666666666666,33,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.3333333333333333,0.8333333333333334,0.7047619047619048,0.8333333333333334,0.6666666666666666,33
0,0.9285714285714286,0.896551724137931,0.9629629629629629,27.0,,,,,0.6,0.75,0.5,6.0,,,,,0.7345679012345678,21,0.4375,0.9500000000000001,0.6,0.7642857142857142,0.8232758620689655,0.7314814814814814,33,0.8787878787878788,0.8787878787878788,0.8787878787878788,33,naive_bayes,{'nb__alpha': 1},0.75,0.5,0.8688311688311688,0.8699059561128527,0.8787878787878788,33
0,0.8888888888888888,0.8888888888888888,0.8888888888888888,27.0,,,,,0.5,0.5,0.5,6.0,,,,,0.7592592592592593,15,0.3125,0.07500000000000001,0.5,0.6944444444444444,0.6944444444444444,0.6944444444444444,33,0.8181818181818182,0.8181818181818182,0.8181818181818182,33,logistic_regression,"{'lr__C': 11.288378916846883, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.5,0.5,0.8181818181818182,0.8181818181818182,0.8181818181818182,33
0,0.9056603773584906,0.9230769230769231,0.8888888888888888,27.0,,,,,0.6153846153846153,0.5714285714285714,0.6666666666666666,6.0,,,,,0.8271604938271605,23,0.4791666666666667,0.05,0.6153846153846153,0.7605224963715529,0.7472527472527473,0.7777777777777777,33,0.8484848484848486,0.8484848484848485,0.8484848484848485,33,xgboost,,0.5714285714285714,0.6666666666666666,0.8528829660905133,0.8591408591408591,0.8484848484848485,33
0,0.84,0.9130434782608695,0.7777777777777778,27.0,,,,,0.5,0.4,0.6666666666666666,6.0,,,,,0.7345679012345679,14,0.2916666666666667,0.42500000000000004,0.5,0.6699999999999999,0.6565217391304348,0.7222222222222222,33,0.7575757575757576,0.7575757575757576,0.7575757575757576,33,adaboost,,0.4,0.6666666666666666,0.7781818181818182,0.8197628458498023,0.7575757575757576,33
0,0.8928571428571429,0.8620689655172413,0.9259259259259259,27.0,,,,,0.4,0.5,0.3333333333333333,6.0,,,,,0.7407407407407408,10,0.20833333333333334,0.275,0.4,0.6464285714285715,0.6810344827586207,0.6296296296296297,33,0.8181818181818182,0.8181818181818182,0.8181818181818182,33,gradientboost,,0.5,0.3333333333333333,0.8032467532467533,0.7962382445141065,0.8181818181818182,33
0,0.9056603773584906,0.9230769230769231,0.8888888888888888,27.0,,,,,0.6153846153846153,0.5714285714285714,0.6666666666666666,6.0,,,,,0.845679012345679,23,0.4791666666666667,0.325,0.6153846153846153,0.7605224963715529,0.7472527472527473,0.7777777777777777,33,0.8484848484848486,0.8484848484848485,0.8484848484848485,33,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.5714285714285714,0.6666666666666666,0.8528829660905133,0.8591408591408591,0.8484848484848485,33
0,0.9462365591397849,0.8979591836734694,1.0,44.0,,,,,0.0,0.0,0.0,5.0,,,,,0.5,0,0.0,0.35000000000000003,0.0,0.47311827956989244,0.4489795918367347,0.5,49,0.8979591836734694,0.8979591836734694,0.8979591836734694,49,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.01}",0.0,0.0,0.8496818082071538,0.8063306955435234,0.8979591836734694,49
0,0.9555555555555557,0.9347826086956522,0.9772727272727273,44.0,,,,,0.5,0.6666666666666666,0.4,5.0,,,,,0.8113636363636363,13,0.325,0.30000000000000004,0.5,0.7277777777777779,0.8007246376811594,0.6886363636363637,49,0.9183673469387755,0.9183673469387755,0.9183673469387755,49,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 6, 'dt__max_features': None, 'dt__min_samples_split': 70}",0.6666666666666666,0.4,0.9090702947845807,0.9074238391008578,0.9183673469387755,49
0,0.9268292682926829,1.0,0.8636363636363636,44.0,,,,,0.625,0.45454545454545453,1.0,5.0,,,,,0.9272727272727272,22,0.55,0.275,0.625,0.7759146341463414,0.7272727272727273,0.9318181818181819,49,0.8775510204081631,0.8775510204081632,0.8775510204081632,49,naive_bayes,{'nb__alpha': 1},0.45454545454545453,1.0,0.8960303633648582,0.9443413729128015,0.8775510204081632,49
0,0.9772727272727273,0.9772727272727273,0.9772727272727273,44.0,,,,,0.8000000000000002,0.8,0.8,5.0,,,,,0.8818181818181818,29,0.725,0.4,0.8000000000000002,0.8886363636363637,0.8886363636363637,0.8886363636363637,49,0.9591836734693877,0.9591836734693877,0.9591836734693877,49,logistic_regression,"{'lr__C': 11.288378916846883, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.8,0.8,0.9591836734693877,0.9591836734693877,0.9591836734693877,49
0,0.9302325581395349,0.9523809523809523,0.9090909090909091,44.0,,,,,0.5,0.42857142857142855,0.6,5.0,,,,,0.85,12,0.3,0.125,0.5,0.7151162790697674,0.6904761904761905,0.7545454545454545,49,0.8775510204081631,0.8775510204081632,0.8775510204081632,49,xgboost,,0.42857142857142855,0.6,0.8863312766967253,0.8989310009718173,0.8775510204081632,49
0,0.9176470588235294,0.9512195121951219,0.8863636363636364,44.0,,,,,0.4615384615384615,0.375,0.6,5.0,,,,,0.8272727272727273,9,0.225,0.45,0.4615384615384615,0.6895927601809955,0.663109756097561,0.7431818181818182,49,0.8571428571428571,0.8571428571428571,0.8571428571428571,49,adaboost,,0.375,0.6,0.8711053652230122,0.8924216027874564,0.8571428571428571,49
0,0.9302325581395349,0.9523809523809523,0.9090909090909091,44.0,,,,,0.5,0.42857142857142855,0.6,5.0,,,,,0.8818181818181818,12,0.3,0.17500000000000002,0.5,0.7151162790697674,0.6904761904761905,0.7545454545454545,49,0.8775510204081631,0.8775510204081632,0.8775510204081632,49,gradientboost,,0.42857142857142855,0.6,0.8863312766967253,0.8989310009718173,0.8775510204081632,49
0,0.9268292682926829,1.0,0.8636363636363636,44.0,,,,,0.625,0.45454545454545453,1.0,5.0,,,,,0.9409090909090909,22,0.55,0.2,0.625,0.7759146341463414,0.7272727272727273,0.9318181818181819,49,0.8775510204081631,0.8775510204081632,0.8775510204081632,49,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.45454545454545453,1.0,0.8960303633648582,0.9443413729128015,0.8775510204081632,49
