,model,auroc,precision,recall,f1_score,best_threshold,best_profit
0,xgboost,0.8817028948713134,0.5490155232227393,0.6676591873308463,0.5942430042180789,0.25833333333333336,176.2
0,adaboost,0.863717232035246,0.6171410594045882,0.43714752029844195,0.509449505258296,0.5,130.23333333333332
0,gradientboost,0.8166956415958816,0.4686920070657709,0.5505943237510057,0.495870391480208,0.21083333333333334,118.63333333333334
0,ensemble,0.8546240458665813,0.611589670196479,0.5582675005486065,0.5760760514982907,0.4416666666666667,162.2
0,grid_search_MLP,0.8386226155984372,0.5355896737911885,0.5711904761904762,0.5341123123686202,0.279,139.28
0,decision_tree,0.7717141987289422,0.4605898121386329,0.5454931972789115,0.48469545820387483,0.231,111.6
0,naive_bayes,0.7701956046841814,0.460403720534891,0.47239795918367355,0.4599609305643972,0.9110000000000003,98.92
0,logistic_regression,0.9026967418148578,0.5530221610762713,0.7454251700680272,0.6278887112573487,0.24300000000000005,196.04
0,xtree,0.8206873924020158,0.49646536931958396,0.5825680272108843,0.5238355607221555,0.29600000000000004,133.56
