,model,auroc,precision,recall,f1_score,best_threshold,best_profit
0,xgboost,0.8744053235780758,0.5112002645378868,0.5961484579765514,0.5299591383206274,0.2416666666666667,0.36220662384297025
0,adaboost,0.844385214176098,0.5262644115617261,0.3617310765637338,0.424912987190143,0.5,0.23839557638524422
0,gradientboost,0.7967906730343058,0.44716113013663134,0.40037240480952446,0.3995894497129733,0.1875,0.19399711491179542
0,ensemble,0.862456335839756,0.541196859974615,0.5728245554310464,0.5399269873328313,0.3520833333333333,0.36157649399282255
0,grid_search_MLP,0.818069008770278,0.4602589408723863,0.4564208002950396,0.43120108161206006,0.16,0.22474126406048317
0,decision_tree,0.7506291726035643,0.4493626792245718,0.3152644600159813,0.3348372354784453,0.3975000000000001,0.12375151745651239
0,naive_bayes,0.7792222933931361,0.3921629187642097,0.4847959309115496,0.4293776007700402,0.72,0.19439284452025324
0,logistic_regression,0.8937128697572507,0.4949551231757837,0.7428890835330998,0.5913750151489376,0.22750000000000004,0.45332443988567217
