,model,auroc,precision,recall,f1_score,best_threshold,best_profit
0,grid_search_MLP,0.8598331762969851,0.7599608189871881,0.31682983682983684,0.4324060476600523,0.15,517.2
0,decision_tree,0.8368885960206068,0.672364240410752,0.40531468531468534,0.5015973784620148,0.08499999999999999,488.2
0,naive_bayes,0.7859164191326719,0.3387401596428766,0.6827505827505826,0.452668967873337,0.5800000000000001,429.6
0,logistic_regression,0.9182978420511064,0.7765880657185005,0.5180885780885781,0.6186697463979687,0.14500000000000002,600.6
0,xgboost,0.9201560722244932,0.800708981196786,0.4481118881118881,0.5736859909639302,0.13000000000000003,619.8
0,ensemble,0.8781928244131928,0.7592996966228351,0.4907226107226107,0.5938711583692371,0.29000000000000004,539.6
